temp_2013,temp_2014,temp_2015,irrad_2013,irrad_2014,irrad_2015
34.8,26.2,25.2,76,17,26
34.3,26.1,25.3,69,15,30
33.9,26,25.3,67,13,32
33.6,26,25.3,63,13,30
33.4,25.9,25.3,56,11,26
33,25.8,25.4,54,10,25
32.6,25.8,25.5,50,8,26
32.2,25.6,25.5,38,6,22
31.8,25.4,25.5,32,5,15
31.5,25.3,25.5,27,4,13
31,25.2,25.6,20,3,13
30.6,25,25.5,12,2,10
30.3,24.9,25.4,6,1,5
29.9,24.8,25.4,2,0,1
29.6,24.7,25.4,0,0,0
29.2,24.6,25.4,0,0,0
28.9,24.6,25.4,0,0,0
28.7,24.5,25.4,0,0,0
28.4,24.5,25.5,0,0,0
28.2,24.5,25.6,0,0,0
28.1,24.5,25.7,0,0,0
27.9,24.6,25.7,0,0,0
27.8,24.7,25.6,0,0,0
27.6,24.7,25.6,0,0,0
27.5,24.6,25.7,0,0,0
27.4,24.6,25.8,0,0,0
27.3,24.6,25.8,0,0,0
27.3,24.6,25.8,0,0,0
27.3,24.6,25.7,0,0,0
27.4,24.5,25.5,0,0,0
27.3,24.5,25.4,0,0,0
27.4,24.5,25.4,0,0,0
27.4,24.4,25.4,0,0,0
27.4,24.5,25.5,0,0,0
27.4,24.4,25.6,0,0,0
27.3,24.4,25.8,0,0,0
27.2,24.4,25.8,0,0,0
27.1,24.4,25.8,0,0,0
26.9,24.4,25.9,0,0,0
26.7,24.4,25.8,0,0,0
26.6,24.4,25.7,0,0,0
26.5,24.3,25.5,0,0,0
26.4,24.3,25.3,0,0,0
26.4,24.4,25.3,0,0,0
26.3,24.4,25.5,0,0,0
26.4,24.4,25.7,0,0,0
26.7,24.4,25.8,0,0,0
26.9,24.4,25.6,0,0,0
27,24.4,25.3,0,0,0
27.2,24.3,25.1,0,0,0
27.4,24.3,25,0,0,0
27.5,24.2,25,0,0,0
27.6,24.1,24.9,0,0,0
27.5,24,24.8,0,0,0
27.4,23.9,24.7,0,0,0
27.4,23.7,24.6,0,0,0
27.4,23.7,24.5,0,0,0
27.4,23.7,24.4,0,0,0
27.3,23.7,24.4,0,0,0
27.3,23.7,24.3,0,0,0
27.3,23.6,24.3,0,0,0
27.1,23.7,24.5,0,0,0
27.1,23.7,24.7,0,0,0
27.1,23.6,24.6,0,0,0
27.2,23.5,24.5,0,0,0
27.2,23.4,24.4,0,0,0
27.2,23.5,24.3,0,0,0
27.2,23.5,24.2,0,0,0
27.1,23.5,24.2,0,0,0
27.1,23.6,24.2,0,0,0
27,23.6,24.2,0,0,0
26.9,23.5,24.2,0,0,0
26.9,23.5,24.2,0,0,0
26.7,23.5,24.1,0,0,0
26.6,23.5,24.1,0,0,0
26.4,23.5,24,0,0,0
26.2,23.5,24,0,0,0
26.1,23.6,23.9,0,0,0
25.9,23.7,23.8,0,0,0
25.9,23.7,23.8,0,0,0
25.9,23.7,23.8,0,0,0
25.8,23.9,23.8,0,0,0
25.9,24,23.8,0,0,0
26,23.9,23.8,0,0,0
26,23.7,23.9,0,0,0
26,23.7,23.9,0,0,0
26,23.5,23.9,0,0,0
26,23.4,23.9,0,0,0
26,23.3,23.8,0,0,0
25.9,23.3,23.8,0,0,0
25.9,23.4,23.9,0,0,0
25.9,23.4,23.9,0,0,0
25.9,23.4,23.9,0,0,0
25.8,23.4,23.9,0,0,0
25.9,23.5,23.9,0,0,0
26,23.5,23.9,0,0,0
25.9,23.6,23.9,0,0,0
25.9,23.6,23.9,0,0,0
25.8,23.6,23.9,0,0,0
25.7,23.7,24,0,0,0
25.6,23.7,24.1,0,0,0
25.5,23.8,24.1,0,0,0
25.4,23.7,24,0,0,0
25.3,23.9,24,0,0,0
25.2,23.9,23.9,0,0,0
25.2,23.9,23.8,0,0,0
25.2,24,23.8,0,0,0
25.2,24,23.7,0,0,0
25.3,23.9,23.6,0,0,0
25.4,23.8,23.6,0,0,0
25.4,23.8,23.5,0,0,0
25.5,23.7,23.6,0,0,0
25.6,23.7,23.6,0,0,0
25.6,23.6,23.5,0,0,0
25.6,23.6,23.5,0,0,0
25.6,23.7,23.4,0,0,0
25.6,23.6,23.4,0,0,0
25.5,23.5,23.5,0,0,0
25.5,23.5,23.5,0,0,0
25.4,23.7,23.6,0,0,0
25.3,23.9,23.7,0,0,0
25.1,23.9,23.7,0,0,0
24.9,24,23.5,0,0,0
24.8,24,23.4,0,0,0
24.7,23.9,23.5,0,0,0
24.6,23.8,23.6,0,0,0
24.4,23.7,23.6,0,0,0
24.2,23.6,23.6,0,0,0
24.1,23.5,23.6,0,0,0
23.9,23.5,23.7,0,0,0
23.8,23.5,23.7,0,0,0
23.7,23.4,23.6,0,0,0
23.7,23.4,23.8,0,0,0
23.6,23.5,23.6,0,0,0
23.5,23.6,23.5,0,0,0
23.5,23.6,23.6,0,0,0
23.5,23.6,23.7,0,0,0
23.5,23.6,23.7,0,0,0
23.6,23.5,23.7,0,0,0
23.6,23.4,23.9,0,0,0
23.5,23.3,24.1,0,0,0
23.4,23.2,24.3,0,0,0
23.4,23.2,24.6,0,0,0
23.3,23.2,24.7,0,0,0
23.4,23.3,24.7,0,0,0
23.5,23.2,24.6,0,0,0
23.6,23.2,24.5,0,0,0
23.5,23.2,24.5,0,0,0
23.4,23.3,24.3,0,0,0
23.4,23.3,24.1,0,0,0
23.5,23.3,23.9,0,0,0
23.5,23.3,23.9,0,0,0
23.6,23.3,23.7,0,0,0
23.6,23.3,23.7,0,0,0
23.6,23.2,23.8,0,0,0
23.6,23.2,23.9,0,0,0
23.5,23.1,23.9,0,0,0
23.5,23.1,23.8,0,0,0
23.5,23.2,23.7,0,0,0
23.6,23.2,23.7,0,0,0
23.6,23.6,23.7,1,2,4
23.6,23.8,23.7,6,10,4
23.9,24,23.8,12,19,10
24,24,23.9,18,28,18
24.2,24.5,24.2,24,37,27
24.4,24.8,24.4,33,50,38
24.7,25.2,24.8,38,60,49
25,25.5,25.1,45,68,59
25.3,25.7,25.5,53,72,69
25.5,25.9,25.9,60,92,79
25.7,26.4,26.1,64,103,89
25.9,26.6,26.6,69,106,101
26.2,27,26.7,103,126,121
27,28.1,26.7,137,166,133
27.8,29,27.1,158,214,159
28.6,30.3,28,153,254,188
28.7,31.2,29.3,116,219,211
29.1,32,30.8,195,284,236
31.8,33.4,32.3,323,366,265
34.8,35.2,32.3,337,397,290
37.1,38.7,33.6,366,454,290
39.2,41.7,34.1,391,382,331
40.8,42.3,33.7,407,328,342
42,41.9,33.7,423,304,396
42.8,41.9,36.8,440,223,405
43.7,39.6,41.1,461,205,444
44.9,38.3,41.1,531,217,444
46.9,37.6,41.1,566,245,444
48.2,37.6,43.4,600,280,446
49.5,38.3,43.7,620,324,418
51,38.8,44.1,647,282,419
51.6,39.3,44.1,631,276,445
51.9,39.6,45.5,603,293,445
52.4,39.6,45.5,632,337,445
53.6,41.1,46.3,750,421,482
54.3,42.9,45.9,754,411,358
55.5,43.9,44.6,650,439,332
55.4,45.3,44.5,695,530,479
55.4,46.7,45.2,647,497,493
56.1,47.2,45.2,713,480,432
56.6,47.7,47,825,482,432
57.2,47.8,47,852,477,415
59.1,48,46.8,855,463,396
60.2,48.3,46.3,867,478,464
61.2,48.3,47.3,876,532,529
61.2,48.4,48,876,626,553
61,50.1,49.7,894,624,531
61.2,50.9,50.2,828,667,538
59.6,52.3,50.2,756,648,709
59.3,53.1,52,775,726,687
58.3,53.3,52,568,607,825
57.4,53.3,53.1,929,914,846
60.8,57.6,56.8,974,928,794
62.5,57.7,57.9,999,860,810
63.4,57,57.9,999,729,946
65.4,53.6,60.3,1040,389,717
66.7,51.5,60.3,1042,646,717
67.7,52,54.8,1027,776,408
66.4,53.3,51.9,1015,670,509
66.3,52.5,51.4,839,479,562
61.2,48.5,51.4,453,201,562
60.3,43,52.9,1046,123,767
62.5,38.6,52.9,798,92,701
62.1,35.5,52.9,1011,46,630
63.5,32.6,55.6,1036,84,502
65.9,31,52.6,1072,218,685
66.5,30.2,52.6,989,189,791
63.3,29.8,57.4,423,165,703
56.5,29.5,57.4,619,104,703
57.7,28.6,57.3,894,182,699
61.6,28.9,55.8,1039,274,549
65.2,29.8,54.2,1073,286,723
65.7,30,54.2,1077,252,470
66.6,30,50.5,693,243,381
64.5,30.2,50.5,1013,185,363
65.2,29,45.3,1009,186,328
65.3,28.9,45.3,982,190,257
64.5,28.9,41.7,856,230,253
63.7,29.9,41.2,966,274,324
65,30,42,921,336,371
65.1,31.1,41.4,883,369,274
63.7,31.8,39.6,893,404,366
62.6,32.9,40.3,862,466,469
62,34.3,42.1,729,531,573
58.1,38.1,44,524,577,507
54.7,38.1,44.2,672,602,426
57,45.1,43.7,803,712,457
57.8,47,43.2,524,622,407
54.2,46.2,42.9,383,436,379
52.7,43.7,42.7,584,376,360
54.6,41,41.5,704,289,361
57.7,34.9,41.1,730,220,412
58.4,30.4,42.4,554,189,548
54.3,30.4,44.2,320,182,540
51.9,28.1,44.9,618,197,441
53.8,29.2,44.1,521,189,372
51.4,29.9,43.1,414,159,366
50.7,29.9,43.1,579,172,394
53,30.8,42.5,635,200,384
54.4,31.1,42.2,572,214,362
54.3,31.3,42.1,474,208,336
52.1,32.2,42.1,408,153,302
50.7,32.7,40.8,516,112,293
49,32.3,40.5,299,44,286
46.2,30.8,40,214,48,278
43,30.1,39.1,126,71,269
40.4,30.1,39,106,58,268
38.3,30.1,39,78,72,264
36.9,30.3,38.9,79,99,258
36.3,30.7,38.9,64,101,252
35.5,30.8,38.3,63,96,250
35.1,30.8,38.1,123,113,247
35.7,29.7,37.9,249,86,244
37.8,28.7,37.8,359,71,237
40.8,28.7,37.9,430,81,229
42.2,28.3,37.9,146,65,217
38.9,28.4,37.5,71,42,200
36.1,28,37.1,58,40,180
34.5,28,36.5,57,34,164
33.5,27,35.9,53,32,156
32.7,26.7,35.3,47,30,153
32,26.8,34.8,43,27,142
30.9,26.8,34.4,42,23,130
29.8,26.8,34.1,34,24,117
29,26.8,33.6,7,25,106
28,26.8,33.2,0,22,91
26.6,26.8,33.2,0,22,79
26,26.7,32.3,0,30,71
25.8,26.6,31.8,2,27,65
25.7,26.5,31.4,3,24,61
25.7,26.5,31,3,24,55
25.5,26.3,30.7,3,19,48
25.3,26.2,30.5,2,18,42
25.2,26.2,30.1,1,16,35
25.1,26.2,29.9,2,14,29
25.1,26.1,29.6,0,13,28
25,26,29.3,0,11,27
25,25.9,29.1,0,10,25
24.9,25.9,28.9,0,8,23
24.7,25.7,28.7,0,5,18
24.6,25.7,28.5,0,3,13
24.7,25.6,28.2,0,1,8
24.7,25.6,27.9,0,0,2
24.7,25.4,27.6,0,0,1
24.7,25.3,27.4,0,0,0
24.7,25.1,27.2,0,0,0
24.8,24.9,27.1,0,0,0
24.8,24.7,27,0,0,0
24.8,24.5,27,0,0,0
24.8,24.3,27.1,0,0,0
24.8,24.3,27.1,0,0,0
24.8,24.2,27.2,0,0,0
24.8,24.1,27.2,0,0,0
24.9,24.2,27.1,0,0,0
24.9,24.2,27.1,0,0,0
24.9,24.4,27.1,0,0,0
25,24.5,27,0,0,0
25,24.7,26.9,0,0,0
25,24.8,26.8,0,0,0
25.1,24.7,26.8,0,0,0
25,24.6,26.7,0,0,0
25,24.5,26.5,0,0,0
25,24.5,26.3,0,0,0
25.1,24.6,26.2,0,0,0
25.1,24.8,26.2,0,0,0
25.2,24.9,26.2,0,0,0
25.2,24.9,26.4,0,0,0
25.3,24.8,26.5,0,0,0
25.3,24.7,26.5,0,0,0
25.3,24.7,26.3,0,0,0
25.3,24.7,26.2,0,0,0
25.4,24.7,26,0,0,0
25.4,24.6,25.9,0,0,0
25.4,24.6,25.8,0,0,0
25.5,24.6,25.7,0,0,0
25.5,24.6,25.6,0,0,0
25.6,24.6,25.6,0,0,0
25.6,24.6,25.6,0,0,0
25.7,24.6,25.6,0,0,0
25.8,24.6,25.5,0,0,0
25.9,24.7,25.5,0,0,0
25.9,24.8,25.5,0,0,0
26,24.8,25.5,0,0,0
26.1,24.7,25.5,0,0,0
26.1,24.7,25.5,0,0,0
26.2,24.8,25.4,0,0,0
26.2,24.9,25.5,0,0,0
26.2,25,25.5,0,0,0
26.2,25,25.5,0,0,0
26.3,25,25.4,0,0,0
26.3,24.9,25.4,0,0,0
26.3,24.8,25.4,0,0,0
26.3,24.8,25.5,0,0,0
26.3,24.9,25.6,0,0,0
26.3,24.8,25.5,0,0,0
26.2,24.8,25.5,0,0,0
26.2,24.6,25.4,0,0,0
26.1,24.6,25.5,0,0,0
26.1,24.7,25.6,0,0,0
26.2,24.8,25.6,0,0,0
26.2,24.8,25.7,0,0,0
26.2,24.7,25.7,0,0,0
26.2,24.7,25.7,0,0,0
26.2,24.7,25.6,0,0,0
26.2,24.7,25.5,0,0,0
26.2,24.6,25.5,0,0,0
26.2,24.6,25.5,0,0,0
26.2,24.7,25.5,0,0,0
26.2,24.6,25.5,0,0,0
26.2,24.4,25.5,0,0,0
26.2,24.2,25.5,0,0,0
26.2,24.1,25.4,0,0,0
26.2,24,25.4,0,0,0
26.2,23.9,25.4,0,0,0
26.1,24,25.4,0,0,0
26,23.9,25.4,0,0,0
26,24,25.4,0,0,0
25.9,24.1,25.4,0,0,0
25.7,24.2,25.4,0,0,0
25.6,24.3,25.4,0,0,0
25.4,24.3,25.4,0,0,0
25.2,24.4,25.3,0,0,0
25.1,24.4,25.2,0,0,0
25.1,24.4,25.2,0,0,0
25.1,24.4,25,0,0,0
25,24.5,25,0,0,0
24.9,24.5,25,0,0,0
24.8,24.6,24.9,0,0,0
24.7,24.6,24.8,0,0,0
24.7,24.6,24.7,0,0,0
24.7,24.5,24.6,0,0,0
24.7,24.4,24.5,0,0,0
24.9,24.2,24.5,0,0,0
25,24.2,24.5,0,0,0
25.1,24.1,24.5,0,0,0
25.2,24,24.6,0,0,0
25.2,23.8,24.5,0,0,0
25.2,23.7,24.5,0,0,0
25.2,23.7,24.4,0,0,0
25.2,23.8,24.4,0,0,0
25.2,23.8,24.5,0,0,0
25.4,23.8,24.7,0,0,0
25.6,23.9,24.7,0,0,0
25.7,24.2,24.8,0,0,0
25.8,24.2,24.8,0,0,0
25.7,24.1,24.9,0,0,0
25.6,24.1,24.9,0,0,0
25.5,23.7,24.9,0,0,0
25.5,23.6,24.8,0,0,0
25.5,23.5,24.8,0,0,0
25.5,23.6,24.7,0,0,0
25.5,23.6,24.7,0,0,0
25.5,23.6,24.8,0,0,0
25.6,23.5,24.9,0,0,0
25.6,23.4,24.9,0,0,0
25.7,23.3,24.9,0,0,0
25.7,23.4,24.9,0,0,0
25.8,23.4,25,0,0,0
25.7,23.4,25.1,0,0,0
25.7,23.4,25,0,0,0
25.7,23.4,24.9,0,0,0
25.6,23.6,24.8,0,0,0
25.5,23.6,24.8,0,0,0
25.3,23.6,24.9,0,0,0
25.1,23.6,24.9,0,0,0
25,23.6,25,0,0,0
24.9,23.5,25.2,0,0,0
24.8,23.4,25.4,0,0,0
24.8,23.4,25.4,0,0,0
24.8,23.4,25.4,0,0,0
24.9,23.4,25.3,0,0,0
24.9,23.6,25.2,0,0,0
24.9,23.6,25.3,0,0,0
25,23.5,25.4,0,0,0
25,23.6,25.5,0,0,0
25.1,23.6,25.5,0,0,0
25.1,23.8,25.6,0,0,0
25.1,24.1,25.6,0,0,0
25.2,24.1,25.6,0,0,0
25.2,24,25.6,0,0,0
25.2,23.7,25.6,0,0,0
25.2,23.5,25.6,0,0,0
25.2,23.3,25.5,0,0,0
25.1,23.4,25.5,0,0,0
25.1,23.3,25.5,0,0,0
25.1,23.2,25.4,0,0,0
25,23.1,25.4,0,0,0
25,23,25.4,0,0,0
25.1,23.1,25.5,2,0,0
25.1,23.2,25.5,6,4,1
25.2,23.3,25.6,11,8,1
25.2,23.5,25.6,17,14,6
25.3,23.7,26.1,24,20,6
25.4,23.9,26.2,31,27,18
25.8,24.2,26.5,44,35,36
26.3,24.5,26.9,65,43,51
26.9,24.9,27.4,72,54,71
27.5,25.3,28.2,96,65,85
28.4,25.6,29,121,73,93
29.4,25.9,29.6,143,89,105
30.4,26.2,30.1,145,106,103
30.9,26.8,31.1,108,141,151
30.9,27.7,31.1,101,189,151
31,28.6,31.1,109,222,231
31.3,29.7,33.8,139,251,255
31.9,31.3,35.4,160,281,283
32.7,32.4,35.4,203,300,202
34.3,33.7,35.9,419,325,198
38.9,33.7,35.8,480,351,204
41,35.6,35.7,374,376,216
40.7,35.8,35.2,304,357,184
39.9,35.7,35.2,265,367,187
39.1,36.4,35.2,287,275,198
38.4,38.2,35.4,230,428,324
37.3,40.7,36.7,212,451,383
35.7,42.1,36.7,140,446,383
35.5,43.5,40.9,312,475,422
36.9,44.3,42.5,376,468,455
39.7,45.4,43.9,607,521,469
43.5,46.6,44.7,722,579,469
47.2,47.7,45.8,747,570,551
49.9,48.6,48.6,881,518,533
51.1,48.1,48.6,803,502,533
51.6,48.8,50.3,633,609,591
52.6,49.6,50.3,890,449,591
55.6,49.6,50.3,728,289,643
53.2,45.1,52.4,593,254,650
49.3,43.3,52.4,539,278,640
48,43.3,52.9,468,331,657
46.4,42.7,53.3,404,355,622
45.5,43.3,53.3,410,415,512
44.8,43.9,51.2,428,460,518
44.5,45.4,50.6,430,539,587
44.9,45.4,50.6,435,539,622
46,50,51.9,567,593,610
47.7,50.8,51.9,625,537,629
49.3,51.7,53,536,820,662
49.7,51.7,54.6,519,770,706
49.3,54.2,55.5,508,389,762
48.8,50.5,55.5,609,323,762
49,47.8,57.9,541,282,837
49,45.5,58.6,608,257,807
49.9,43.9,59.9,626,255,890
50.2,43,59.9,573,261,890
50.6,42.2,61.5,753,249,925
52.7,41.6,61.5,634,256,869
52.4,41.3,61.4,766,292,723
54.1,43.7,61.4,950,795,723
54.4,51.9,61,489,1015,884
49.4,58.6,61,264,1012,884
45.7,62.1,58.5,266,1055,602
43.3,63.4,59.1,288,884,994
43,62.7,61,401,988,1031
42.8,65.3,60.7,339,1148,530
42,66.9,57.4,279,1088,546
41.3,67.7,57.4,224,1068,811
39.5,67.7,58.7,144,924,785
37.5,64.1,59.2,167,766,706
35.1,62,57.9,235,587,649
34.5,57.6,56,361,400,535
34,56,56,322,874,537
33.4,58.6,53.3,247,893,493
31.5,61.6,51.7,58,929,613
27.9,62.9,51.7,50,859,650
25.7,62.5,52.8,67,616,702
25.8,58.3,56.1,82,422,899
26,58.3,59.2,80,422,948
26.1,51.3,61.7,90,394,823
26.6,50.6,61.7,93,635,823
26.9,50.6,62.1,81,515,665
26.9,52.4,58.4,71,635,687
27,53.9,58.6,106,555,809
27.2,53.4,58.6,99,425,430
27.3,51.4,51.7,88,319,292
28,51.4,47.4,164,319,149
28.9,48.1,43.5,202,468,125
29.2,50.3,40.3,151,642,125
29.2,52.6,38.7,113,547,172
29.4,52.6,38.5,133,261,175
29.9,48.4,37.9,150,326,136
30,47.5,37.4,160,292,112
30.1,45.6,37.4,173,266,105
31,45.6,36.4,189,267,158
32.3,44.2,37.1,207,313,190
33.6,44.7,37.9,212,412,235
34.4,45.7,37.9,215,469,235
35.1,46,39.2,205,380,211
35.4,44.4,39.1,187,324,206
35.4,44.4,38.9,179,231,212
35.4,39.8,38.9,181,157,210
35.4,37.9,38.6,186,146,209
35.6,37.2,37.9,187,185,209
35.6,38.1,37.6,189,433,215
35.6,41.3,37.6,201,475,215
35.9,43.3,37.8,221,389,214
36.2,43.3,37.9,245,321,205
36.9,42.5,38,249,292,195
37.3,42.3,38.1,231,319,193
37.2,41.7,38.3,220,339,192
36.7,41.7,38.3,222,320,190
36.5,41.2,38.3,233,235,183
36.2,40.7,38.2,238,279,182
36,40.5,38.1,220,248,168
36.4,39.4,38,220,206,149
36.4,38.2,37.5,229,178,134
36.5,37.4,36.4,252,151,124
36.8,36.6,36.4,243,150,117
37.4,36.2,35.4,232,172,107
37.2,36.1,34.9,201,202,96
36.4,36.3,34.6,161,163,93
35,35.6,34.6,145,132,97
34,35,34.1,130,126,99
33.6,34.9,34,114,139,96
33.1,34.9,33.8,104,154,93
32.5,35.3,33.8,94,150,87
32.2,35,33.2,83,122,77
31.7,34.4,32.9,75,110,68
31.2,34,32.6,69,108,65
30.8,33.7,32.6,63,104,63
30.6,33.7,32.2,57,104,60
30.3,33.5,32.1,52,74,54
30,33,31.8,49,47,49
29.8,32.5,31.6,46,49,43
29.6,32,31.3,42,53,37
29.4,31.6,31,38,49,29
29.2,31.2,30.6,31,40,24
28.9,30.9,30.3,25,26,18
28.6,30.5,29.9,19,17,11
28.3,30.5,29.5,13,9,5
27.9,29.8,29.2,8,2,1
27.6,29.5,28.8,4,0,0
27.3,29.2,28.6,0,0,0
27,29.2,28.4,0,0,0
26.7,28.6,28.3,0,0,0
26.5,27.7,28.2,0,0,0
26.3,26.8,28.1,0,0,0
26.1,25.8,27.8,0,0,0
26,24.8,27.6,0,0,0
25.9,23.9,27.5,0,0,0
25.8,23.4,27.4,0,0,0
25.7,23.3,27.2,0,0,0
25.5,23.2,27.1,0,0,0
25.4,23.1,27,0,0,0
25.3,22.9,27,0,0,0
25.2,22.9,26.9,0,0,0
25.1,22.9,26.9,0,0,0
25.1,23,27,0,0,0
25,23.1,26.9,0,0,0
25.1,23.1,26.9,0,0,0
25,23.1,26.7,0,0,0
24.9,23.1,26.6,0,0,0
24.8,23.1,26.4,0,0,0
24.8,23.2,26.3,0,0,0
24.7,23.2,26.2,0,0,0
24.5,23.3,26.3,0,0,0
24.4,23.4,26.4,0,0,0
24.4,23.4,26.3,0,0,0
24.3,23.5,26.1,0,0,0
24.4,23.5,26.1,0,0,0
24.4,23.5,25.9,0,0,0
24.4,23.6,25.9,0,0,0
24.3,23.6,25.8,0,0,0
24.3,23.7,25.8,0,0,0
24.3,23.8,25.8,0,0,0
24.3,23.7,25.8,0,0,0
24.2,23.7,25.7,0,0,0
24.2,23.7,25.8,0,0,0
24.1,23.6,25.7,0,0,0
24.1,23.6,25.8,0,0,0
24.2,23.6,25.8,0,0,0
24.2,23.5,25.9,0,0,0
24.1,23.5,26,0,0,0
24.1,23.5,26.1,0,0,0
24,23.6,26.1,0,0,0
24,23.6,26.1,0,0,0
24,23.6,26.1,0,0,0
24,23.6,26.1,0,0,0
24,23.6,26.1,0,0,0
24,23.6,26.1,0,0,0
23.9,23.8,26.2,0,0,0
23.9,23.9,26.2,0,0,0
23.9,24.1,26.2,0,0,0
23.9,24.2,26.2,0,0,0
23.9,24.3,26.2,0,0,0
23.9,24.4,26.2,0,0,0
23.9,24.4,26.1,0,0,0
23.8,24.5,26.1,0,0,0
23.7,24.5,26.1,0,0,0
23.6,24.5,26,0,0,0
23.6,24.6,26,0,0,0
23.7,24.6,25.9,0,0,0
23.6,24.6,25.9,0,0,0
23.6,24.6,25.8,0,0,0
23.5,24.5,25.6,0,0,0
23.5,24.5,25.5,0,0,0
23.5,24.5,25.4,0,0,0
23.5,24.5,25.4,0,0,0
23.5,24.5,25.3,0,0,0
23.5,24.4,25.2,0,0,0
23.5,24.4,25.1,0,0,0
23.5,24.4,25.1,0,0,0
23.4,24.4,25.1,0,0,0
23.5,24.4,25.1,0,0,0
23.6,24.4,25,0,0,0
23.6,24.4,25,0,0,0
23.7,24.3,24.9,0,0,0
23.8,24.3,24.8,0,0,0
23.7,24.3,24.8,0,0,0
23.7,24.3,24.7,0,0,0
23.7,24.3,24.7,0,0,0
23.7,24.3,24.7,0,0,0
23.6,24.3,24.6,0,0,0
23.5,24.1,24.6,0,0,0
23.5,24.1,24.6,0,0,0
23.4,24.1,24.6,0,0,0
23.5,24.1,24.6,0,0,0
23.4,24.1,24.7,0,0,0
23.4,24.1,24.7,0,0,0
23.3,24.2,24.8,0,0,0
23.3,24.2,25,0,0,0
23.3,24.4,25.1,0,0,0
23.3,24.4,25.1,0,0,0
23.4,24.5,25,0,0,0
23.4,24.6,24.9,0,0,0
23.3,24.6,24.8,0,0,0
23.3,24.6,24.8,0,0,0
23.3,24.6,24.7,0,0,0
23.2,24.6,24.6,0,0,0
23.2,24.6,24.5,0,0,0
23.2,24.6,24.4,0,0,0
23.2,24.6,24.4,0,0,0
23.1,24.5,24.3,0,0,0
23.2,24.5,24.2,0,0,0
23.3,24.5,24.2,0,0,0
23.4,24.5,24.2,0,0,0
23.3,24.6,24.2,0,0,0
23.3,24.6,24.3,0,0,0
23.3,24.6,24.2,0,0,0
23.3,24.5,24.3,0,0,0
23.2,24.4,24.3,0,0,0
23.2,24.4,24.4,0,0,0
23.2,24.3,24.4,0,0,0
23.1,24.2,24.5,0,0,0
23.1,24.3,24.5,0,0,0
23.1,24.3,24.5,0,0,0
23.1,24.2,24.4,0,0,0
23.1,24.2,24.4,0,0,0
23.1,24.3,24.4,0,0,0
23.1,24.3,24.6,0,0,0
23,24.3,24.6,0,0,0
23,24.4,24.5,0,0,0
23,24.4,24.4,0,0,0
22.9,24.4,24.3,0,0,0
22.8,24.4,24.3,0,0,0
22.8,24.4,24.3,0,0,0
22.8,24.4,24.2,0,0,0
22.7,24.2,24.2,0,0,0
22.7,24.1,24.2,0,0,0
22.7,24,24.2,0,0,0
22.7,23.9,24.2,0,0,0
22.7,23.9,24.1,0,0,0
22.7,23.8,24.1,0,0,0
22.6,23.6,24,0,0,0
22.6,23.6,24,0,0,0
22.6,23.5,24,0,0,0
22.6,23.6,24,0,0,0
22.7,23.7,24,0,0,0
22.6,23.7,24,0,0,0
22.6,23.8,24,0,0,0
22.6,23.9,24,0,0,0
22.6,24,24,0,0,0
22.6,24.1,24.1,0,0,0
22.5,24.2,24.1,0,0,0
22.6,24.2,24.1,0,0,0
22.7,24.2,24.1,0,0,0
22.8,24.3,24.1,0,0,0
22.8,24.4,24.1,2,0,3
22.8,24.4,24.2,5,1,6
23,24.4,24.2,10,5,8
23.2,24.4,24.3,14,10,14
23.2,24.4,24.6,18,18,26
23.3,24.4,24.9,19,26,37
23.4,24.7,25.2,25,34,50
23.5,24.9,25.7,31,42,60
23.8,25.1,26.1,33,51,67
24,25.4,26.6,34,62,96
24.2,25.6,27.2,38,74,99
24.4,25.7,27.9,43,84,109
24.6,25.8,28.2,73,90,137
25.5,25.8,28.9,121,100,149
27.1,26.9,29,193,117,179
28.6,27.7,29.6,258,139,218
30.4,28.2,30.7,287,157,239
31.5,28.2,31.8,315,157,248
31.7,29.8,33.5,350,183,272
32.5,30.7,36.1,379,181,286
34.6,31.5,38.2,379,175,321
35.5,31.5,40,374,181,342
35.5,32.5,41.7,352,193,388
35.8,33.1,43.4,388,202,406
36.8,33.5,44.5,433,208,429
39,33.9,45.4,481,215,464
42.2,34.1,46.2,548,219,481
45,34.3,46.5,580,222,394
47.4,34.1,46.3,587,231,494
49.2,34.5,47.3,611,259,464
50.1,35.1,47.8,620,312,494
51,36.4,48.5,640,350,460
51.3,38.2,48.7,669,465,382
51.7,39.7,46,702,393,249
52.8,39.7,43.8,727,357,496
54.4,39.3,47.3,738,333,593
55.2,39.2,50.5,760,412,711
56,40.9,52.8,778,537,780
55.7,41.9,55.5,794,628,728
56.6,44.3,55.3,803,741,453
57,47.3,50.8,754,923,324
57.8,51.1,48,847,947,311
58.2,54.5,43.4,863,974,346
58.9,55.8,39,876,767,438
59.3,53.9,35.5,889,673,164
59.6,53.2,32.7,901,959,128
59.6,56.2,32.9,894,1064,147
60.3,58.9,33.7,912,1054,184
60.9,60.3,34.8,931,936,194
61,57.7,35.5,944,750,111
61.6,54.9,34.8,959,756,52
62.1,53.2,33.8,969,677,64
62.4,52.5,33.2,989,652,92
63.2,51.2,33.1,969,746,101
63.5,53.2,33,1001,918,64
63.7,56.7,32.5,1007,1019,64
64.8,59.8,31.5,998,1040,68
64.6,59.6,30,1009,629,103
65.2,60,29.6,1037,1120,122
65.6,62.6,29.9,1048,1117,132
